# wikipedia-top.tsv  -- aggregated (reading, kanji, count) from mine_wikipedia.ps1
# generated from 13155 raw rows, 3481 distinct pairs
# columns: reading<TAB>kanji<TAB>count
たいがどらま	大河ドラマ	15
ほう	方	15
にかんして	に関して	15
だんゆう	男優	14
とくに	特に	14
まえ	前	14
き	期	14
たんぱつ	単発	14
やくしゃ	役者	14
いみ	意味	14
みんぽう	民放	14
はつ	初	14
しょうぼう	消防	14
へんこう	変更	14
ちじょうは	地上波	14
ないよう	内容	13
ことなる	異なる	13
けいさつ	警察	13
だいめい	題名	13
せん	線	13
かこ	過去	13
にかんする	に関する	13
せってい	設定	13
さいしょ	最初	13
かく	各	13
はっせい	発声	13
じょえん	助演	13
かんけい	関係	13
ふん	分	13
ことば	言葉	13
わらい	笑い	13
ぎきょく	戯曲	13
じけん	事件	12
とくべつ	特別	12
きごう	記号	12
もの	者	12
に	二	12
おんがく	音楽	12
ゆうしゅう	優秀	12
しょう	少	12
かき	下記	12
てんかい	展開	12
こうえん	公演	12
せんもん	専門	12
けいじ	刑事	12
ふし	節	12
ちゅうしん	中心	12
くべつ	区別	12
ぶもん	部門	11
いん	員	11
かい	会	11
かまい	構い	11
ふきかえ	吹替え	11
ふめい	不明	11
えんじ	演じ	11
たかい	高い	11
ふえ	増え	11
ぶし	節	11
わ	話	11
だいほん	台本	11
ひと	人	11
むけ	向け	11
がいよう	概要	11
ちゅうい	注意	11
しき	指揮	11
び	日	11
とうじ	当時	11
えい	英	11
くわえ	加え	11
ほんにん	本人	11
こじん	個人	11
けい	系	10
ひとつ	一つ	10
そう	総	10
さいよう	採用	10
しょぞく	所属	10
がめん	画面	10
じゅうよう	重要	10
じん	人	10
じゅん	順	10
じまく	字幕	10
え	絵	10
はつばい	発売	10
げんしょう	現象	10
だん	団	10
ぶぶん	部分	10
しょき	初期	10
おと	音	10
かくにん	確認	10
きかん	期間	10
しん	新	10
せいげん	制限	10
かぎり	限り	10
ばしょ	場所	10
そのご	その後	10
かいし	開始	10
えんじる	演じる	10
じょうたい	状態	10
さぎょう	作業	10
そうさ	捜査	10
さくせい	作成	10
ふくま	含ま	9
いちらん	一覧	9
ばめん	場面	9
よぶ	呼ぶ	9
じこう	事項	9
てん	点	9
し	士	9
こうせい	構成	9
たすう	多数	9
さい	再	9
はいっ	入っ	9
ていぎ	定義	9
ちがう	違う	9
がいぶ	外部	9
ほんやく	翻訳	9
かん	感	9
たいしょう	対象	9
えいきょう	影響	9
きじゅつ	記述	9
つくら	作ら	9
いどう	移動	9
しゅよう	主要	9
けってい	決定	9
りよう	利用	9
てれびとうきょう	テレビ東京	9
しりょう	資料	9
だいひょう	代表	9
じ	次	9
ふくむ	含む	9
ていど	程度	9
げんご	言語	9
にしたがって	に従って	9
ない	内	9
ばい	倍	8
もっ	持っ	8
はいやく	配役	8
かか	書か	8
かんせい	完成	8
ほう	法	8
どう	同	8
はっせい	発生	8
え	得	8
かえだま	替え玉	8
じょせい	女性	8
かい	下位	8
で	出	8
みずから	自ら	8
ぶんや	分野	8
じてん	時点	8
きょうりょく	協力	8
はなし	話	8
み	未	8
はんざい	犯罪	8
ぜん	前	8
な	名	8
じょうい	上位	8
つくっ	作っ	8
じん	仁	8
ながれ	流れ	8
けいしき	形式	8
ぎょうしゃ	業者	8
もじ	文字	8
せい	正	8
たんてい	探偵	8
とくさつ	特撮	8
がっこう	学校	8
ちいき	地域	8
かぎら	限ら	8
じゅうらい	従来	8
げんだい	現代	8
かんきゃく	観客	8
よさん	予算	8
けいけん	経験	7
たい	帯	7
と	撮	7
しょうじょ	少女	7
ごうい	合意	7
うえ	上	7
ばんごう	番号	7
けいれつ	系列	7
こうき	後期	7
ぜん	全	7
しょうさい	詳細	7
めいかく	明確	7
さいご	最後	7
ぜんたい	全体	7
おなじ	同じ	7
かいけつ	解決	7
つとめ	務め	7
ぎろん	議論	7
れいがい	例外	7
ひょうじ	表示	7
けん	圏	7
わだい	話題	7
はんだん	判断	7
はじめて	初めて	7
しょうかい	紹介	7
み	見	7
しょうわ	昭和	7
きじゅん	基準	7
もつ	持つ	7
てれびきょく	テレビ局	7
だんかい	段階	7
いれ	入れ	7
こうはん	後半	7
がいとう	該当	7
ようそ	要素	7
ぎょうかい	業界	7
きせい	規制	7
すくなく	少なく	7
せきにん	責任	7
きょういく	教育	7
ぎじゅつ	技術	7
きょうかい	協会	7
えいせい	衛星	7
かぜ	風	7
だいめ	代目	7
しめす	示す	7
かい	書い	7
きょうどう	共同	7
こしょう	呼称	7
ほうしん	方針	7
とくちょう	特徴	7
つぎ	次	7
つぎつぎ	次々	7
とういつ	統一	7
ころ	頃	6
あたらしい	新しい	6
かんがえ	考え	6
あわせ	合わせ	6
げいじゅつ	芸術	6
けいたい	形態	6
ゆにゅう	輸入	6
がわ	側	6
とう	灯	6
おび	帯	6
はくし	博し	6
かんこく	韓国	6
くみあい	組合	6
かぞく	家族	6
ぶん	文	6
りこん	離婚	6
かたがき	肩書き	6
けいさい	掲載	6
いじょう	以上	6
かっこく	各国	6
はしら	柱	6
つかう	使う	6
さん	三	6
じごえ	地声	6
あげ	挙げ	6
いえ	家	6
じゅしょう	受賞	6
のち	後	6
ばいたい	媒体	6
もとづい	基づい	6
ようせい	養成	6
じょうえい	上映	6
かいめい	改名	6
あたらしく	新しく	6
どくじ	独自	6
じむしょ	事務所	6
こうりょ	考慮	6
よる	夜	6
そうさく	創作	6
かいさい	開催	6
さいゆうしゅう	最優秀	6
ふきゅう	普及	6
こうにゅう	購入	6
さだめ	定め	6
しゅうかん	週間	6
じしん	自身	6
にしたがい	に従い	6
たとえば	例えば	6
かれ	彼	6
いぜん	以前	6
けっせい	結成	6
かいせつ	解説	6
おこなっ	行っ	6
どうが	動画	6
こくない	国内	6
じき	時期	6
おんきょう	音響	6
かき	書き	6
にってい	日程	6
しょしき	書式	6
しんげき	新劇	6
てん	典	6
つかっ	使っ	6
ぶ	部	6
ほじ	保持	6
めいき	明記	6
ま	間	6
しろ	白	6
そしき	組織	6
らん	欄	6
たんどく	単独	6
ちゅうしゃく	注釈	6
ねんかん	年間	6
ください	下さい	6
ろく	録	6
くに	国	6
した	下	6
けいぞく	継続	6
げきえいが	劇映画	5
しごと	仕事	5
ねんばん	年版	5
ほうどう	報道	5
じぶん	自分	5
こべつ	個別	5
きょか	許可	5
こうど	高度	5
へんせい	編成	5
どうげつ	同月	5
く	区	5
げんご	原語	5
ざ	座	5
もともと	元々	5
かんぜん	完全	5
しんさく	新作	5
きんきゅう	緊急	5
ならべ	並べ	5
どうし	同士	5
へん	編	5
そうごう	総合	5
げん	現	5
こくち	告知	5
いのうえ	井上	5
どういつ	同一	5
みとめ	認め	5
ことなり	異なり	5
じどうしゃ	自動車	5
きゅうし	休止	5
ちゅうごく	中国	5
かえる	変える	5
しょ	所	5
もちいる	用いる	5
だす	出す	5
どうよう	同様	5
せつりつ	設立	5
しじょう	市場	5
けん	権	5
ちゅうこ	中古	5
まく	幕	5
こと	事	5
どうろ	道路	5
じょうけん	条件	5
すべて	全て	5
へ	経	5
はっこう	発行	5
とくしゅ	特殊	5
とうしょ	当初	5
きそ	基礎	5
し	史	5
くるま	車	5
しき	式	5
ぞうか	増加	5
かくきょく	各局	5
こく	国	5
けんきゅう	研究	5
ぶんがく	文学	5
ふ	婦	5
き	機	5
ほんらい	本来	5
ぼうけん	冒険	5
さいきん	最近	5
かい	界	5
さい	歳	5
ほんばん	本番	5
かくう	架空	5
しゅりゅう	主流	5
きろく	記録	5
こくご	国語	5
かいりょう	改良	5
あまり	余り	5
かかわり	関わり	5
ぜんべい	全米	5
かかわる	関わる	5
かお	顔	5
しんこう	進行	5
かく	書く	5
こう	稿	5
びょうしゃ	描写	5
なまほうそう	生放送	5
さけ	避け	5
てき	敵	5
じじょう	事情	5
ぶんるい	分類	5
じたい	自体	5
とちゅう	途中	5
きょうみ	興味	5
ぎゃく	逆	5
でん	伝	5
ばなし	話	5
がく	学	5
しゅうごう	集合	5
かせい	家政	5
あかいろ	赤色	5
とき	時	5
うけ	受け	5
ところ	所	5
ぼうとう	冒頭	5
つけ	付け	5
げんおん	原音	4
やくわり	役割	4
だいよう	代用	4
しゅうせい	修正	4
よてい	予定	4
かんしん	関心	4
ふか	不可	4
きせい	期生	4
ちがい	違い	4
けん	兼	4
はじまっ	始まっ	4
はんかく	半角	4
いりょう	医療	4
ふよう	不要	4
ひょうしょう	表彰	4
きょくたん	極端	4
はん	班	4
けいい	経緯	4
しゅさい	主催	4
けいやく	契約	4
くち	口	4
しんじん	新人	4
ろう	郎	4
ふるい	古い	4
まつざき	松崎	4
ちかい	近い	4
しどう	指導	4
むね	旨	4
おもわ	思わ	4
しょめい	署名	4
すじ	筋	4
げんじつ	現実	4
さまざま	様々	4
どうじ	同時	4
しょうする	称する	4
どうにゅう	導入	4
あおやま	青山	4
かん	官	4
おこない	行い	4
ひ	日	4
しょうよう	逍遥	4
こう	項	4
にんげん	人間	4
つけかた	付け方	4
かず	数	4
さき	先	4
なぞ	謎	4
あつかう	扱う	4
ひょうか	評価	4
ほつぎ	発議	4
さい	祭	4
せいし	生死	4
かおる	薫	4
てんし	天使	4
えいこく	英国	4
じゅうどう	柔道	4
かんけつ	完結	4
だんじょ	男女	4
ようい	用意	4
ぶんしょう	文章	4
しゃ	社	4
ひじょう	非常	4
うんどう	運動	4
はは	母	4
あいしょう	愛称	4
かしょう	歌唱	4
しゃちょう	社長	4
けっこん	結婚	4
いってい	一定	4
うちあわせ	打ち合わせ	4
やくがら	役柄	4
にたいする	に対する	4
が	画	4
かい	介	4
ごえ	声	4
しょうぐん	将軍	4
いう	言う	4
さんこう	参考	4
しょ	署	4
あさ	朝	4
べい	米	4
ぶんげい	文芸	4
いんさつ	印刷	4
だいやく	代役	4
げいのう	芸能	4
かしゅ	歌手	4
ゆうごう	融合	4
すずき	鈴木	4
げんこう	原稿	4
みわ	美和	4
はんばい	販売	4
たいしょう	大正	4
め	目	4
かいしゃく	解釈	4
としこし	年越し	4
ふりつけ	振付	4
こうか	効果	4
しょうし	称し	4
しんしゃ	新車	4
かん	韓	4
じ	字	4
つづく	続く	4
よい	良い	4
ない	無い	4
りゅうこう	流行	4
ぞう	蔵	4
うちきり	打ち切り	4
かげき	歌劇	4
とくてい	特定	4
こんらん	混乱	4
ふくめ	含め	4
かぎっ	限っ	4
とともに	と共に	4
ちょめい	著名	4
たおれ	倒れ	4
きき	聞き	4
ひ	火	4
そと	外	4
ようやく	要約	4
ろんそう	論争	4
はる	貼る	4
いちかわ	市川	4
はらいさげ	払い下げ	4
しつ	室	4
はいる	入る	4
よび	呼び	4
かた	方	4
うまれ	生まれ	4
じゆう	自由	4
しゅつげん	出現	4
かんきょう	環境	4
たた	多々	4
せんこう	先行	4
み	味	4
ひょう	表	4
りゅう	龍	4
めいしょう	名称	4
わっ	割っ	4
わかやま	若山	4
こども	子供	4
じゅうふく	重複	4
つる	弦	4
きよう	起用	4
すくない	少ない	4
きゃくちゅう	脚注	4
じっせき	実績	4
しょう	小	4
たいおう	対応	4
しっ	知っ	4
にちよう	日曜	4
ぶん	分	4
かいすう	回数	4
こうどう	公道	4
きぎょう	企業	4
こうじゅつ	後述	4
がき	書き	4
とし	年	4
こうほう	広報	4
ひっとう	筆頭	4
おおきく	大きく	4
きんようび	金曜日	4
せいべつ	性別	4
びじゅつ	美術	4
ど	度	4
りょく	力	4
ぞくへん	続編	4
こうあん	考案	4
さくせん	作戦	4
りゃくしょう	略称	4
どくせん	独占	4
おとこ	男	4
にっぽんじん	日本人	4
ゆうめい	有名	4
きんだい	近代	4
けいしちょう	警視庁	4
げいのうじん	芸能人	4
あらた	新た	3
ぜんご	前後	3
おわっ	終わっ	3
はっ	張っ	3
けいこう	傾向	3
たんぺん	短編	3
きゅうきゅう	救急	3
かんしょう	鑑賞	3
おうべい	欧米	3
しゃしゅ	車種	3
げきげん	激減	3
あらわれ	現れ	3
ば	馬	3
しみん	市民	3
べいこく	米国	3
つきじ	築地	3
か	課	3
せい	製	3
あげ	上げ	3
ほうほう	方法	3
けいせい	形成	3
きょてん	拠点	3
あたえ	与え	3
げんだい	原題	3
なにかしら	何かしら	3
ほそく	補足	3
しじ	指示	3
かんよ	関与	3
かくほ	確保	3
したがう	従う	3
ほゆう	保有	3
うごき	動き	3
じどう	児童	3
き	気	3
ふそく	不足	3
おしえ	教え	3
とくそう	特捜	3
うわさ	噂	3
かんてん	観点	3
やまだ	山田	3
つとめる	務める	3
とる	執る	3
に	似	3
そうぐう	遭遇	3
たいりょう	大量	3
しょうりゃく	省略	3
かならず	必ず	3
みつから	見つから	3
とうろく	登録	3
ひかく	比較	3
つま	妻	3
しょうぼうしゃ	消防車	3
しろうと	素人	3
かぶき	歌舞伎	3
ぜったいぜつめい	絶体絶命	3
の	之	3
すいしょう	推奨	3
しょくぎょう	職業	3
ゆうか	侑香	3
みたす	満たす	3
もよう	模様	3
とっき	特記	3
じゅしょう	授賞	3
ほんごう	本郷	3
きょうてい	協定	3
ふれる	触れる	3
しょ	書	3
えがい	描い	3
じつえん	実演	3
あらわす	表す	3
こうしょう	交渉	3
うちゅう	宇宙	3
どうじに	同時に	3
にたいし	に対し	3
しゃかい	社会	3
よくしゅう	翌週	3
つごう	都合	3
いわ	言わ	3
よん	読ん	3
ありかた	あり方	3
ぶんかつ	分割	3
しゅっしん	出身	3
さいていげん	最低限	3
もんだい	問題	3
とうごう	統合	3
かっこ	括弧	3
し	誌	3
のぞましい	望ましい	3
じょうえん	上演	3
すくな	少	3
じつぶつ	実物	3
つうれい	通例	3
さつじん	殺人	3
せいせい	生成	3
しょうめい	照明	3
でんし	電子	3
さくちゅう	作中	3
なんり	南里	3
したがっ	従っ	3
そうち	装置	3
へいきん	平均	3
たち	立ち	3
かたち	形	3
きんちょう	緊張	3
きくざわ	菊沢	3
また	待た	3
むかし	昔	3
じゅよう	需要	3
こうたい	交代	3
いじ	維持	3
あさひほうそう	朝日放送	3
かんとん	広東	3
みつけ	見つけ	3
さそう	誘う	3
くらべ	比べ	3
つづき	続き	3
がいけん	外見	3
たいわん	台湾	3
かん	観	3
かきかた	書き方	3
りゅう	流	3
けんにん	兼任	3
かいじょ	解除	3
ひゃく	百	3
へいせい	平成	3
かいてい	改定	3
ていさい	体裁	3
つくる	作る	3
えがく	描く	3
きてい	既定	3
のこし	残し	3
うらごえ	裏声	3
はんい	範囲	3
だい	台	3
さいせい	再生	3
ひとし	等	3
かてい	家庭	3
けいじばん	掲示板	3
はじめ	始め	3
まかさ	任さ	3
ほんこん	香港	3
なま	生	3
はやぶさ	隼	3
ぐみ	組	3
ちゅうき	中期	3
かいいん	会員	3
せいほん	製本	3
ながい	長い	3
もっとも	最も	3
あつかい	扱い	3
おこっ	起こっ	3
かくだい	拡大	3
いっ	行っ	3
いいん	委員	3
ともない	伴い	3
じっしゃ	実車	3
げんそく	原則	3
しんや	深夜	3
ちめいど	知名度	3
ゆめ	夢	3
そつ	卒	3
いけん	意見	3
かんせん	感染	3
かいじょう	開場	3
きんねん	近年	3
しんり	心理	3
かたり	語	3
しりつ	私立	3
せんよう	専用	3
めん	面	3
ようかい	妖怪	3
こうこう	高校	3
かいひ	回避	3
もうけ	設け	3
じじつ	事実	3
みらい	未来	3
みだし	見出し	3
およぶ	及ぶ	3
あきら	亮	3
なおき	直樹	3
じぜん	事前	3
はち	八	3
こうい	行為	3
こうじょう	甲状	3
かんじ	漢字	3
しょう	症	3
きしゃ	記者	3
げんこう	現行	3
しゅやく	主役	3
かいはつ	開発	3
いたく	委託	3
りょう	料	3
こんなん	困難	3
こうひょう	好評	3
すがた	姿	3
ごげん	語源	3
はいし	廃止	3
はつ	発	3
ごう	号	3
まったく	全く	3
かにゅう	加入	3
たしか	確か	3
はんする	反する	3
および	及び	3
わ	和	3
こうばん	降板	3
となり	隣	3
ぐん	群	3
ていこく	帝国	3
あんない	案内	3
いしき	意識	3
ちょうせい	調整	3
つづい	続い	3
りょう	令	3
ゆいいつ	唯一	3
たかく	高く	3
きかん	機関	3
しゃしん	写真	3
かぶしきがいしゃ	株式会社	3
かいだん	階段	3
けんしょう	検証	3
し	師	3
おしい	押井	3
かくじつ	確実	3
ぶんか	文化	3
しぼう	死亡	3
ことなっ	異なっ	3
じゅんび	準備	3
しるし	記し	3
きゅう	九	3
ちいさな	小さな	3
にし	西	3
ちょう	超	3
にちじょう	日常	3
なんらかの	何らかの	3
はんざわ	半沢	3
つうじ	通じ	3
こ	子	3
せんでん	宣伝	3
じっしつ	実質	3
かんじょう	感情	3
なげ	投げ	3
じぎょう	事業	3
づくり	作り	3
れいめい	黎明	3
はて	果て	3
けいかん	警官	3
こくさん	国産	3
ねんど	年度	3
ぶつり	物理	3
よみかえる	読み替える	3
ささえ	支え	3
じゅうげき	銃撃	3
おおさか	大阪	3
しめくくら	締めくくら	3
つね	常	3
かん	館	3
つぼうち	坪内	3
きぼう	希望	3
がいかん	外観	3
なかま	仲間	3
もとめ	求め	3
むね	胸	3
どおり	通り	3
いっち	一致	3
かんかつ	管轄	3
すでに	既に	3
ふきかえる	吹き替える	3
れんごう	連合	3
じんせい	人生	3
かさねる	重ねる	3
くわしい	詳しい	3
わたさ	渡さ	3
きそん	既存	3
そざい	素材	3
かう	買う	3
にっけい	日系	2
かんかく	感覚	2
じしょ	辞書	2
こみだし	小見出し	2
おねがい	お願い	2
い	医	2
かわっ	変わっ	2
ふまえ	踏まえ	2
しめし	示し	2
ひろし	寛	2
こうえん	講演	2
かんぶ	幹部	2
るいじ	類似	2
みやもと	宮本	2
しぜん	自然	2
さっか	作家	2
きゅうめい	救命	2
ち	地	2
かなこ	加奈子	2
たはつ	多発	2
けいじどうしゃ	軽自動車	2
おおげさ	大げさ	2
きの	紀	2
できごと	出来事	2
いちれん	一連	2
だれ	誰	2
はなれ	離れ	2
しじつ	史実	2
ごろ	頃	2
じれい	事例	2
がいねん	概念	2
しん	死ん	2
かつよう	活用	2
ゆうびん	郵便	2
おおひら	大平	2
そつぎょう	卒業	2
たき	多岐	2
ならび	並び	2
せいしき	正式	2
しょり	処理	2
うらうち	裏打ち	2
ふくしま	福島	2
けんじ	健二	2
おおの	大野	2
わける	分ける	2
えむ	絵夢	2
てんとう	点灯	2
あたる	当たる	2
しゅぎょう	修行	2
ちょくやく	直訳	2
おれ	俺	2
しんじ	信じ	2
かどかわしょてん	角川書店	2
のぞい	除い	2
おおおか	大岡	2
ろく	六	2
しょうねん	少年	2
ごかい	誤解	2
せいねん	青年	2
きんよう	金曜	2
せい	制	2
かめん	仮面	2
じゅう	十	2
おわり	終わり	2
ようれい	用例	2
あゆみ	歩み	2
ひくい	低い	2
しょゆう	所有	2
さくらい	桜井	2
まさこ	雅子	2
しょうめつ	消滅	2
いっぽう	一方	2
さける	避ける	2
よん	四	2
ほぞん	保存	2
さっぽろ	札幌	2
よみうりしんぶん	読売新聞	2
ねんれい	年齢	2
ふくだい	副題	2
いこう	移行	2
きばん	基盤	2
げんみつ	厳密	2
なみえ	浪江	2
かっせん	合戦	2
こうふ	交付	2
とうそつ	統率	2
よみ	読み	2
みんかん	民間	2
けんじゅう	拳銃	2
てんじ	転じ	2
みえ	見え	2
とおく	遠く	2
たいはん	大半	2
ぎほう	技法	2
みうけ	見受け	2
ようぼう	要望	2
うんめい	運命	2
りょうしゃ	両者	2
くわわる	加わる	2
おか	岡	2
せんれん	洗練	2
へいじょう	平常	2
てい	低	2
およぼす	及ぼす	2
しんらい	信頼	2
めぐみ	恵	2
しあげ	仕上げ	2
おさない	小山内	2
しょくば	職場	2
せいしつ	性質	2
なんぱ	難破	2
ひ	陽	2
ちゅう	注	2
だいたい	代替	2
はら	原	2
つとう	傳	2
とぶ	飛ぶ	2
きざい	機材	2
ていあん	提案	2
うんえい	運営	2
ほんかく	本格	2
ひさづみ	久積	2
さいがい	災害	2
はいち	配置	2
さかい	堺	2
はってん	発展	2
しら	知ら	2
げんぶん	言文	2
れきだい	歴代	2
にくせい	肉声	2
あげる	挙げる	2
いえる	言える	2
まねき	招き	2
さとう	佐藤	2
やりなおし	やり直し	2
こうへん	後編	2
ぜんぺん	前編	2
ひん	品	2
うめだ	梅田	2
すぎる	過ぎる	2
あきやま	秋山	2
あたま	頭	2
かいよう	海容	2
さん	産	2
ろうどく	朗読	2
にたいして	に対して	2
わざ	技	2
りかい	理解	2
みち	道	2
ひめ	姫	2
なまり	訛り	2
よみうり	読売	2
まち	町	2
そくめん	側面	2
いみあい	意味合い	2
めざし	目指し	2
くぎり	区切り	2
ちゅうばん	中盤	2
みなみあおやま	南青山	2
れき	歴	2
がけ	崖	2
むかえ	迎え	2
はっしん	発信	2
しゅっこう	出向	2
ちえん	遅延	2
むずかしい	難しい	2
こてん	古典	2
いんたい	引退	2
めいめい	命名	2
いく	行く	2
ふくおかほうそうきょく	福岡放送局	2
すえ	末	2
おとめ	乙女	2
わらいごえ	笑い声	2
かたおか	片岡	2
とりつけ	取り付け	2
きめ	決め	2
くろまく	黒幕	2
ば	場	2
われわれ	我々	2
りょうほう	両方	2
わせい	和製	2
しょうじる	生じる	2
ぼうおん	防音	2
にゅうしゅ	入手	2
けし	消し	2
かんげき	観劇	2
ちゅうけい	中継	2
しょうかく	昇格	2
ばん	阪	2
かわうち	河内	2
しょう	省	2
ついか	追加	2
ようし	用紙	2
じゅうし	重視	2
せっち	設置	2
へんか	変化	2
そうそう	草創	2
ならん	並ん	2
せいぶ	西部	2
えんげい	演芸	2
や	屋	2
とく	特	2
むよう	無用	2
そら	空	2
ふたん	負担	2
さいしん	最新	2
せっけい	設計	2
ほこる	誇る	2
い	異	2
だんいん	団員	2
そがわ	十川	2
こくがい	国外	2
きき	危機	2
うたう	歌う	2
しょうちく	松竹	2
こまかい	細かい	2
とがき	ト書き	2
ちゅうだん	中断	2
なりた	成田	2
たこく	他国	2
おち	落ち	2
とくだん	特段	2
げんじてん	現時点	2
わかり	分かり	2
ことわり	断り	2
わから	分から	2
ゆしゅつ	輸出	2
とくがわ	徳川	2
かすが	春日	2
いれる	入れる	2
ゆえに	故に	2
ともなっ	伴っ	2
ひかくてき	比較的	2
あらわれる	現れる	2
いえやす	家康	2
いちじるしく	著しく	2
けた	桁	2
なに	何	2
かみがた	髪型	2
たさか	田坂	2
きまっ	決まっ	2
せいどう	制動	2
おこなっ	行なっ	2
はせい	派生	2
どよう	土曜	2
さいぶ	細部	2
ひりつ	比率	2
おこる	起こる	2
かおだし	顔出し	2
じゅんじ	準じ	2
ふゆ	冬	2
きけん	危険	2
かずおおく	数多く	2
しんせつ	新設	2
ひがし	東	2
かいき	怪奇	2
れんあい	恋愛	2
ぐたい	具体	2
そうてい	想定	2
いま	今	2
ぶんぽう	文法	2
びょういん	病院	2
まんいち	万一	2
だんたい	団体	2
じむ	事務	2
そうしゅうへん	総集編	2
はくしゃく	伯爵	2
をとおして	を通して	2
かんじゃ	患者	2
はかせ	博士	2
じょ	女	2
かじうら	梶浦	2
してい	指定	2
うつっ	映っ	2
はなす	話す	2
きよし	聖	2
でんか	殿下	2
きよし	清	2
おおきい	大きい	2
しらべ	調べ	2
げんじものがたり	源氏物語	2
ふとじ	太字	2
ちゅうかん	中間	2
ともなう	伴う	2
きくさわ	菊澤	2
さいこう	最高	2
きょく	曲	2
つばき	椿	2
えんそう	演奏	2
ずみ	済み	2
ぶんさん	分散	2
りれき	履歴	2
かたる	語る	2
かくりつ	確立	2
げてん	外典	2
きょうゆう	共有	2
すぐれ	優れ	2
こゆう	固有	2
くぎっ	区切っ	2
そうしょく	装飾	2
にのみや	二宮	2
みる	見る	2
おおとも	大友	2
ぜんいん	全員	2
れんめい	連盟	2
くわしく	詳しく	2
ざっし	雑誌	2
とう	当	2
わかれ	別れ	2
いしょう	衣装	2
てんかん	転換	2
おくれ	遅れ	2
きにゅう	記入	2
せい	姓	2
いろ	色	2
いちばん	一番	2
てん	店	2
こい	恋	2
じゅうしょう	重傷	2
じつざい	実在	2
せんぎょう	専業	2
ちょうさ	調査	2
よくじつ	翌日	2
きょうし	教師	2
ていがく	定額	2
ちい	地位	2
つうしん	通信	2
えんどう	遠藤	2
せいかつ	生活	2
けん	県	2
だか	高	2
き	記	2
いらい	依頼	2
おこり	起こり	2
ゆうき	勇気	2
なつ	夏	2
おうじ	応じ	2
わな	罠	2
げんぎ	原義	2
ひろう	披露	2
いや	嫌	2
こうかい	航海	2
けんい	権威	2
きみこ	貴美子	2
こやく	子役	2
